Collision Id,Report Number,Report Version,Is Preliminary,NCIC Code,Crash Date Time,Crash Time Description,Beat,City Id,City Code,City Name,County Code,City Is Active,City Is Incorporated,Collision Type Code,Collision Type Description,Collision Type Other Desc,Day Of Week,DispatchNotified,HasPhotographs,HitRun,IsAttachmentsMailed,IsDeleted,IsHighwayRelated,IsTowAway,JudicialDistrict,MotorVehicleInvolvedWithCode,MotorVehicleInvolvedWithDesc,MotorVehicleInvolvedWithOtherDesc,NumberInjured,NumberKilled,Weather 1,Weather 2,Road Condition 1,Road Condition 2,Special Condition,LightingCode,LightingDescription,Latitude,Longitude,MilepostDirection,MilepostDistance,MilepostMarker,MilepostUnitOfMeasure,PedestrianActionCode,PedestrianActionDesc,PreparedDate,Primary Collision Factor Code,Primary Collision Factor Violation,PrimaryCollisionFactorIsCited,PrimaryCollisionPartyNumber,PrimaryRoad,ReportingDistrict,ReportingDistrictCode,ReviewedDate,RoadwaySurfaceCode,SecondaryDirection,SecondaryDistance,SecondaryRoad,SecondaryUnitOfMeasure,SketchDesc,TrafficControlDeviceCode,CreatedDate,ModifiedDate,IsCountyRoad,IsFreeway,CHP555Version,IsAdditonalObjectStruck,NotificationDate,NotificationTimeDescription,HasDigitalMediaFiles,EvidenceNumber,IsLocationReferToNarrative,IsAOIOneSameAsLocation
2560260,230652530,2,False,3801,9/11/2023 6:00:00 PM,1800,3,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21954A,,1,HAYES ST,PARK,,,A,,,CLAYTON ST,,,A,7/23/2024 10:08:15 AM,1/28/2025 2:32:45 PM,,,2,,,,,,,
2559925,230538855,2,False,3801,8/1/2023 1:19:00 PM,1319,,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21954,,1,OFARRELL ST,TENDE,,,A,,,LARKIN ST,,,A,7/23/2024 10:07:35 AM,1/28/2025 2:32:23 PM,,,2,,,,,,,
2558852,230588866,2,False,3801,8/18/2023 11:20:00 PM,2320,B5,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21954A,,1,TERRY A FRANCOIS BL,SOUTH,,,A,,,WARRIORS WY,,,A,7/23/2024 10:05:29 AM,1/28/2025 2:31:16 PM,,,2,,,,,,,
2558650,230576617,3,False,3801,8/14/2023 10:42:00 PM,2242,4B,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,F,,False,False,False,,B,PEDESTRIAN,,0,1,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21954A,,1,HARRISON ST,TRAFF,,,A,N,25,7TH ST,F,,A,7/23/2024 10:05:04 AM,7/18/2025 10:09:10 AM,,,2,,,,,,,
2558570,230650415,2,False,3801,9/11/2023 8:07:00 AM,0807,4B2E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,0,1,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,TARAVAL ST,TRAFF,,,A,E,9,46TH AV,F,,A,7/23/2024 10:04:53 AM,1/28/2025 2:30:58 PM,,,2,,,,,,,
2558569,230605573,3,False,3801,8/25/2023 6:10:00 AM,0610,4BIF,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,True,True,,B,PEDESTRIAN,,0,1,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21954A,,1,RT-101,TRAFF,,,A,N,1,MARIN ST,F,,D,7/23/2024 10:04:52 AM,7/18/2025 10:09:09 AM,,,2,,,,,,,
2558567,230552140,2,False,3801,8/6/2023 12:10:00 AM,0010,4B2E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,F,,False,False,True,,B,PEDESTRIAN,,0,1,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21954A,,2,FELL ST,TRAFF,,,A,E,151,VAN NESS AV,F,,D,7/23/2024 10:04:52 AM,1/28/2025 2:30:58 PM,,,2,,,,,,,
2558543,230002236,3,False,3801,1/1/2023 8:19:00 PM,2019,4B103,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,F,,False,False,False,,B,PEDESTRIAN,,1,1,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21456A,,2,POTRERO AV,TRAFF,,,A,S,5,ALAMEDA ST,F,,A,7/23/2024 10:04:49 AM,7/18/2025 10:09:08 AM,,,2,,,,,,,
2578050,230888462,2,False,3801,12/20/2023 7:40:00 AM,0740,3E12A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,RAINING,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21453B,,1,DIVISADERO ST,NORTH,,,B,,,OFARRELL ST,,,A,7/23/2024 2:18:42 PM,1/28/2025 3:22:35 PM,,,2,,,,,,,
2577466,230873996,2,False,3801,12/13/2023 6:33:00 PM,1833,3D13D,1227,3801,San Francisco,38,True,True,,,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,0,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21954A,,1,VALENCIA ST,MISSI,,,A,N,78,21ST ST,F,,A,7/23/2024 2:18:18 PM,1/28/2025 3:22:22 PM,,,2,,,,,,,
2577464,230851970,2,False,3800,12/4/2023 11:12:00 AM,1112,3J13A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,0,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,EDDY ST,TENDE,,,A,,,HYDE ST,,,A,7/23/2024 2:18:18 PM,1/28/2025 3:22:22 PM,,,2,,,,,,,
2574872,230786838,2,False,3801,11/3/2023 1:30:00 PM,1330,3D13E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,22450A,,1,21ST ST,MISSI,,,A,,,ALABAMA ST,,,A,7/23/2024 2:16:31 PM,1/28/2025 3:21:26 PM,,,2,,,,,,,
2574871,230790760,2,False,3801,11/5/2023 8:49:00 PM,2049,3D11D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,RAINING,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21954A,,1,CESAR CHAVEZ ST,MISSI,,,B,W,50,YORK ST,F,,D,7/23/2024 2:16:31 PM,1/28/2025 3:21:26 PM,,,2,,,,,,,
2574865,230792948,2,False,3801,11/6/2023 5:20:00 PM,1720,NORTHE,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,LOMBARD ST,NORTH,,,A,,,LAGUNA ST,,,A,7/23/2024 2:16:31 PM,1/28/2025 3:21:25 PM,,,2,,,,,,,
2574864,230793184,2,False,3801,11/6/2023 7:02:00 PM,1902,3E11D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21453D,,1,EDDY ST,NORTH,,,A,,,VAN NESS AV,,,A,7/23/2024 2:16:31 PM,1/28/2025 3:21:25 PM,,,2,,,,,,,
2574863,230794762,2,False,3801,11/7/2023 2:56:00 PM,1456,3E11D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,LAGUNA ST,NORTH,,,A,,,GREEN ST,,,A,7/23/2024 2:16:31 PM,1/28/2025 3:21:25 PM,,,2,,,,,,,
2574862,230796279,2,False,3801,11/8/2023 11:15:00 AM,1115,E2,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,DIVISADERO ST,NORTH,,,A,,,GOLDEN GATE AV,,,A,7/23/2024 2:16:31 PM,1/28/2025 3:21:25 PM,,,2,,,,,,,
2574859,230798554,2,False,3801,11/9/2023 10:04:00 AM,1004,3E13A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,,,,A,21453D,,1,TURK ST,NORTH,,,A,,,POLK ST,,,A,7/23/2024 2:16:31 PM,1/28/2025 3:21:25 PM,,,2,,,,,,,
2574847,230788931,2,False,3801,11/4/2023 8:55:00 PM,2055,3CAR,1227,3801,San Francisco,38,True,True,C,REAR END,,Saturday,,,,,False,False,True,,E,PARKED MOTOR VEHICLE,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,,,,A,22350,,1,ANZA ST,,,,A,E,51,3RD AVE,F,,A,7/23/2024 2:16:30 PM,1/28/2025 3:21:25 PM,,,2,,,,,,,
2574846,230779491,2,False,3801,11/1/2023 6:52:00 AM,0652,H3,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,PERALTA AV,,,,A,,,LISBON ST,,,A,7/23/2024 2:16:30 PM,1/28/2025 3:21:25 PM,,,2,,,,,,,
2574845,230779526,2,False,3801,11/1/2023 7:30:00 AM,0730,3C11A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,True,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,B,DUSK-DAWN,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,D,,,,RT 280,,,,A,,,CEASAR CHAVEZ ST,,,D,7/23/2024 2:16:30 PM,1/28/2025 3:21:25 PM,,,2,,,,,,,
2574842,230770267,2,False,3801,11/4/2023 1:06:00 PM,1306,3E15A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Saturday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,C,CROSSING IN CROSS WALK - NOT AT INTERSECTION,,A,22350,,1,LAGUNA ST,,,,A,,,UNION ST,,,,7/23/2024 2:16:30 PM,1/28/2025 3:21:25 PM,,,2,,,,,,,
2574840,230786399,2,False,3801,11/3/2023 6:34:00 PM,1834,3A12E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,GEARY ST,,,,A,,,LARKIN ST,,,A,7/23/2024 2:16:30 PM,1/28/2025 3:21:25 PM,,,2,,,,,,,
2574839,230788975,2,False,3801,11/4/2023 8:10:00 PM,2010,3B14D,1227,3801,San Francisco,38,True,True,D,BROADSIDE,,Saturday,,,,,False,False,True,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21453A,,1,9TH ST,,,,A,,,HOFF ST,,,A,7/23/2024 2:16:30 PM,1/28/2025 3:21:25 PM,,,2,,,,,,,
2574699,230793849,2,False,3801,11/7/2023 9:00:00 AM,0900,G3,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,CLEMENT ST,RICHM,,,A,,,4TH AV,,,D,7/23/2024 2:16:25 PM,1/28/2025 3:21:22 PM,,,2,,,,,,,
2574695,230787109,2,False,3801,11/4/2023 2:36:00 AM,0236,3A1,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Saturday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,D,CROSSING - NOT IN CROSSWALK,,D,,,,BUSH ST,CENTR,,,A,E,8,LEAVENWORTH ST,F,,A,7/23/2024 2:16:24 PM,1/28/2025 3:21:22 PM,,,2,,,,,,,
2574661,230774504,2,False,3801,10/29/2023 9:00:00 PM,2100,3,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21453C,,1,MASONIC AV,PARK,,,A,,,OAK ST,,,A,7/23/2024 2:16:23 PM,1/28/2025 3:21:22 PM,,,2,,,,,,,
2574660,230773960,2,False,3801,10/29/2023 3:22:00 PM,1522,3801,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,D,,,,OCEAN AV,TARAV,,,A,,,BRIGHTON AV,,,A,7/23/2024 2:16:23 PM,1/28/2025 3:21:22 PM,,,2,,,,,,,
2574658,230774811,2,False,3801,10/30/2023 5:29:00 AM,0529,,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21453A,,1,CAPP ST,MISSI,,,A,,,16TH ST,,,A,7/23/2024 2:16:23 PM,1/28/2025 3:21:22 PM,,,2,,,,,,,
2574651,230778584,2,False,3801,10/31/2023 5:45:00 PM,1745,3D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,18TH ST,MISSI,,,A,,,DIAMOND ST,,,A,7/23/2024 2:16:23 PM,1/28/2025 3:21:21 PM,,,2,,,,,,,
2574642,230776312,2,False,3801,10/30/2023 4:11:00 PM,1611,3H13D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,SAN JOSE AV,INGLE,,,A,,,SANTA ROSA AV,,,A,7/23/2024 2:16:22 PM,1/28/2025 3:21:21 PM,,,2,,,,,,,
2574640,230781474,2,False,3801,10/29/2023 2:08:00 PM,1408,3H12D,1227,3801,San Francisco,38,True,True,B,SIDE SWIPE,,Sunday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950,,1,ELIZABETH ST,INGLE,,,A,,,DIAMOND ST,,,D,7/23/2024 2:16:22 PM,1/28/2025 3:21:21 PM,,,2,,,,,,,
2574637,230734558,2,False,3801,10/12/2023 10:30:00 PM,2230,4B3C,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21954A,,1,GROVE ST,TRAFF,,,A,W,78,LARKIN ST,F,,D,7/23/2024 2:16:22 PM,1/28/2025 3:21:21 PM,,,2,,,,,,,
2573836,230771362,2,False,3801,10/28/2023 10:53:00 AM,1053,4B2F,1227,3801,San Francisco,38,True,True,D,BROADSIDE,,Saturday,,,,,False,False,True,,C,OTHER MOTOR VEHICLE,,1,1,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,23152F,,1,POST ST,TRAFF,,,A,,,HYDE ST,,,A,7/23/2024 2:15:52 PM,1/28/2025 3:21:02 PM,,,2,,,,,,,
2573727,230868351,2,False,3801,12/11/2023 2:50:00 PM,1450,4B4F,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,True,,B,PEDESTRIAN,,1,1,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,F,NOT IN ROAD,,A,22106,,1,13TH ST,TRAFF,,,A,W,89,TRAINOR ST,F,,D,7/23/2024 2:15:47 PM,1/28/2025 3:20:59 PM,,,2,,,,,,,
2573280,230744701,2,False,3800,10/11/2023 5:30:00 PM,1730,,1227,3801,San Francisco,38,True,True,,,,Wednesday,,,,,False,False,False,,,,,1,0,,,,,,,,,,,,,,F,NOT IN ROAD,,A,21235I,,1,4TH ST,SOUTH,,,,,,BERRY ST,,,,7/23/2024 2:15:30 PM,1/28/2025 3:20:48 PM,,,3,,,,,,,
2572196,230790425,2,False,3801,11/5/2023 4:41:00 PM,1641,4B3G,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLOUDY,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,B,DUSK-DAWN,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21954A,,1,EDDY ST,,,,A,W,25,HYDE ST,F,,D,7/23/2024 2:14:48 PM,1/28/2025 3:20:22 PM,,,2,,,,,,,
2572190,230860818,2,False,3801,12/8/2023 2:49:00 AM,0249,3B4E,1227,3801,San Francisco,38,True,True,H,OTHER,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,3,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,F,NOT IN ROAD,,A,22515A,,1,LEAVENWORTH ST,SOUTH,,,A,,,MCALLISTER ST,,,D,7/23/2024 2:14:47 PM,1/28/2025 3:20:22 PM,,,2,,,,,,,
2572178,230875851,2,False,3801,12/14/2023 2:03:00 PM,1403,3A91E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21950B,,1,POWELL ST,,,,A,,,OFARRELL ST,,,A,7/23/2024 2:14:47 PM,1/28/2025 3:20:22 PM,,,2,,,,,,,
2571135,230821280,2,False,3801,11/20/2023 8:40:00 AM,0840,3I3A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,F,NOT IN ROAD,,A,22106,,1,IRVING ST,TARAV,,,A,,,IRVING ST 2228,,,D,7/23/2024 10:31:32 AM,1/28/2025 3:20:05 PM,,,2,,,,,,,
2569917,230875823,2,False,3801,12/14/2023 1:43:00 PM,1343,5,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,15TH ST,SOUTH,,,A,,,HENRY ADAMS ST,,,A,7/23/2024 10:28:47 AM,1/28/2025 3:19:39 PM,,,2,,,,,,,
2569916,230876627,2,False,3801,12/14/2023 5:23:00 PM,1723,,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,GEARY ST,TENDE,,,A,,,HYDE ST,,,A,7/23/2024 10:28:47 AM,1/28/2025 3:19:39 PM,,,2,,,,,,,
2569914,230870782,2,False,3801,12/12/2023 3:45:00 PM,1545,,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,22107,,1,GENEBERN WY,INGLE,,,A,,,BENTON AV,,,D,7/23/2024 10:28:46 AM,1/28/2025 3:19:39 PM,,,2,,,,,,,
2569911,230873714,2,False,3801,12/13/2023 5:00:00 PM,1700,3A13D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21955,,1,BAY ST,CENTR,,,A,,,TAYLOR ST,,,D,7/23/2024 10:28:46 AM,1/28/2025 3:19:39 PM,,,2,,,,,,,
2569907,230875306,2,False,3801,12/14/2023 8:32:00 AM,0832,1,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,17TH AV,TARAV,,,A,,,RIVERA ST,,,D,7/23/2024 10:28:45 AM,1/28/2025 3:19:39 PM,,,2,,,,,,,
2569898,230874013,2,False,3801,12/13/2023 6:35:00 PM,1835,3E14D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,BUSH ST,NORTH,,,A,,,SCOTT ST,,,A,7/23/2024 10:28:44 AM,1/28/2025 3:19:39 PM,,,2,,,,,,,
2569895,230879057,2,False,3801,12/15/2023 6:35:00 PM,1835,1 CAR,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,True,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21954A,,1,LAGUNA ST,NORTH,,,A,N,150,WALLER ST,F,,D,7/23/2024 10:28:44 AM,1/28/2025 3:19:39 PM,,,2,,,,,,,
2569887,230871558,2,False,3801,12/18/2023 10:22:00 PM,2222,3E12E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,HAYES ST,NORTH,,,B,W,4,OCTAVIA ST,F,,D,7/23/2024 10:28:43 AM,1/28/2025 3:19:39 PM,,,2,,,,,,,
